age_group,date,state,onsets,reported
0-14,2020-02-19,9,0.0,0.0
0-14,2020-02-22,9,0.0,0.0
0-14,2020-02-23,9,0.0,0.0
0-14,2020-02-25,9,0.0,0.0
0-14,2020-02-26,9,0.0,0.0
0-14,2020-02-27,9,0.0,0.0
0-14,2020-02-28,9,0.0,0.0
0-14,2020-02-29,9,0.0,0.0
0-14,2020-03-01,9,0.0,0.0
0-14,2020-03-02,9,0.0,0.0
0-14,2020-03-03,9,0.0,0.0
0-14,2020-03-04,9,0.0,0.0
0-14,2020-03-05,9,0.0,0.0
0-14,2020-03-06,9,0.0,0.0
0-14,2020-03-07,9,0.0,0.0
0-14,2020-03-08,9,0.0,0.0
0-14,2020-03-09,9,1.0,0.0
0-14,2020-03-10,9,0.0,0.0
0-14,2020-03-11,9,0.0,0.0
0-14,2020-03-12,9,1.0,0.0
0-14,2020-03-13,9,2.0,1.0
0-14,2020-03-14,9,1.0,2.0
0-14,2020-03-15,9,0.0,0.0
0-14,2020-03-16,9,1.0,2.0
0-14,2020-03-17,9,3.0,0.0
0-14,2020-03-18,9,1.0,1.0
0-14,2020-03-19,9,0.0,4.0
0-14,2020-03-20,9,0.0,0.0
0-14,2020-03-21,9,0.0,0.0
0-14,2020-03-22,9,0.0,0.0
0-14,2020-03-23,9,1.0,0.0
0-14,2020-03-24,9,2.0,0.0
0-14,2020-03-25,9,1.0,0.0
0-14,2020-03-26,9,0.0,0.0
0-14,2020-03-27,9,1.0,1.0
0-14,2020-03-28,9,1.0,0.0
0-14,2020-03-29,9,1.0,0.0
0-14,2020-03-30,9,0.0,2.0
0-14,2020-03-31,9,0.0,0.0
0-14,2020-04-01,9,1.0,0.0
0-14,2020-04-02,9,2.0,2.0
0-14,2020-04-03,9,3.0,0.0
0-14,2020-04-04,9,0.0,0.0
0-14,2020-04-05,9,2.0,0.0
0-14,2020-04-06,9,3.0,1.0
0-14,2020-04-07,9,1.0,8.0
0-14,2020-04-08,9,1.0,0.0
0-14,2020-04-09,9,2.0,4.0
0-14,2020-04-10,9,8.0,2.0
0-14,2020-04-11,9,5.0,2.0
0-14,2020-04-12,9,2.0,2.0
0-14,2020-04-13,9,4.0,3.0
0-14,2020-04-14,9,4.0,9.0
0-14,2020-04-15,9,4.0,1.0
0-14,2020-04-16,9,0.0,2.0
0-14,2020-04-17,9,2.0,1.0
0-14,2020-04-18,9,10.0,6.0
0-14,2020-04-19,9,4.0,2.0
0-14,2020-04-20,9,11.0,6.0
0-14,2020-04-21,9,4.0,8.0
0-14,2020-04-22,9,2.0,5.0
0-14,2020-04-23,9,3.0,5.0
0-14,2020-04-24,9,10.0,9.0
0-14,2020-04-25,9,8.0,1.0
0-14,2020-04-26,9,6.0,6.0
0-14,2020-04-27,9,17.0,12.0
0-14,2020-04-28,9,9.0,8.0
0-14,2020-04-29,9,5.0,5.0
0-14,2020-04-30,9,8.0,12.0
0-14,2020-05-01,9,18.0,8.0
0-14,2020-05-02,9,9.0,9.0
0-14,2020-05-03,9,8.0,6.0
0-14,2020-05-04,9,10.0,8.0
0-14,2020-05-05,9,15.0,8.0
0-14,2020-05-06,9,12.0,14.0
0-14,2020-05-07,9,17.0,21.0
0-14,2020-05-08,9,13.0,17.0
0-14,2020-05-09,9,16.0,12.0
0-14,2020-05-10,9,23.0,9.0
0-14,2020-05-11,9,16.0,17.0
0-14,2020-05-12,9,16.0,15.0
0-14,2020-05-13,9,16.0,20.0
0-14,2020-05-14,9,14.0,10.0
0-14,2020-05-15,9,28.0,22.0
0-14,2020-05-16,9,22.0,23.0
0-14,2020-05-17,9,21.0,11.0
0-14,2020-05-18,9,18.0,21.0
0-14,2020-05-19,9,16.0,21.0
0-14,2020-05-20,9,28.0,25.0
0-14,2020-05-21,9,16.0,23.0
0-14,2020-05-22,9,22.0,16.0
0-14,2020-05-23,9,16.0,11.0
0-14,2020-05-24,9,14.0,8.0
0-14,2020-05-25,9,24.0,23.0
0-14,2020-05-26,9,33.0,28.0
0-14,2020-05-27,9,27.0,33.0
0-14,2020-05-28,9,26.0,22.0
0-14,2020-05-29,9,21.0,27.0
0-14,2020-05-30,9,22.0,9.0
0-14,2020-05-31,9,10.0,15.0
0-14,2020-06-01,9,34.0,32.0
0-14,2020-06-02,9,25.0,27.0
0-14,2020-06-03,9,24.0,23.0
0-14,2020-06-04,9,9.0,25.0
0-14,2020-06-05,9,19.0,19.0
0-14,2020-06-06,9,21.0,15.0
0-14,2020-06-07,9,25.0,13.0
0-14,2020-06-08,9,21.0,25.0
0-14,2020-06-09,9,22.0,24.0
0-14,2020-06-10,9,29.0,30.0
0-14,2020-06-11,9,23.0,31.0
0-14,2020-06-12,9,13.0,21.0
0-14,2020-06-13,9,17.0,10.0
0-14,2020-06-14,9,14.0,10.0
0-14,2020-06-15,9,27.0,22.0
0-14,2020-06-16,9,23.0,23.0
0-14,2020-06-17,9,14.0,23.0
0-14,2020-06-18,9,28.0,27.0
0-14,2020-06-19,9,23.0,30.0
0-14,2020-06-20,9,33.0,11.0
0-14,2020-06-21,9,20.0,4.0
0-14,2020-06-22,9,22.0,33.0
0-14,2020-06-23,9,25.0,23.0
0-14,2020-06-24,9,19.0,28.0
0-14,2020-06-25,9,26.0,30.0
0-14,2020-06-26,9,35.0,37.0
0-14,2020-06-27,9,14.0,9.0
0-14,2020-06-28,9,36.0,6.0
0-14,2020-06-29,9,24.0,42.0
0-14,2020-06-30,9,34.0,19.0
0-14,2020-07-01,9,35.0,46.0
0-14,2020-07-02,9,31.0,34.0
0-14,2020-07-03,9,34.0,38.0
0-14,2020-07-04,9,19.0,8.0
0-14,2020-07-05,9,23.0,7.0
0-14,2020-07-06,9,32.0,29.0
0-14,2020-07-07,9,29.0,31.0
0-14,2020-07-08,9,36.0,39.0
0-14,2020-07-09,9,28.0,29.0
0-14,2020-07-10,9,57.0,44.0
0-14,2020-07-11,9,21.0,16.0
0-14,2020-07-12,9,22.0,3.0
0-14,2020-07-13,9,61.0,58.0
0-14,2020-07-14,9,29.0,49.0
0-14,2020-07-15,9,49.0,60.0
0-14,2020-07-16,9,39.0,40.0
0-14,2020-07-17,9,54.0,48.0
0-14,2020-07-18,9,36.0,28.0
0-14,2020-07-19,9,25.0,11.0
0-14,2020-07-20,9,57.0,49.0
0-14,2020-07-21,9,45.0,50.0
0-14,2020-07-22,9,38.0,52.0
0-14,2020-07-23,9,37.0,51.0
0-14,2020-07-24,9,27.0,40.0
0-14,2020-07-25,9,33.0,20.0
0-14,2020-07-26,9,23.0,6.0
0-14,2020-07-27,9,36.0,50.0
0-14,2020-07-28,9,41.0,50.0
0-14,2020-07-29,9,28.0,44.0
0-14,2020-07-30,9,37.0,36.0
0-14,2020-07-31,9,25.0,40.0
0-14,2020-08-01,9,46.0,23.0
0-14,2020-08-02,9,29.0,9.0
0-14,2020-08-03,9,25.0,23.0
0-14,2020-08-04,9,46.0,45.0
0-14,2020-08-05,9,50.0,46.0
0-14,2020-08-06,9,26.0,40.0
0-14,2020-08-07,9,27.0,40.0
0-14,2020-08-08,9,36.0,16.0
0-14,2020-08-09,9,17.0,7.0
0-14,2020-08-10,9,62.0,39.0
0-14,2020-08-11,9,31.0,42.0
0-14,2020-08-12,9,45.0,41.0
0-14,2020-08-13,9,33.0,45.0
0-14,2020-08-14,9,41.0,56.0
0-14,2020-08-15,9,34.0,23.0
0-14,2020-08-16,9,27.0,9.0
0-14,2020-08-17,9,47.0,60.0
0-14,2020-08-18,9,31.0,49.0
0-14,2020-08-19,9,30.0,50.0
0-14,2020-08-20,9,56.0,41.0
0-14,2020-08-21,9,39.0,49.0
0-14,2020-08-22,9,30.0,16.0
0-14,2020-08-23,9,28.0,11.0
0-14,2020-08-24,9,34.0,37.0
0-14,2020-08-25,9,46.0,29.0
0-14,2020-08-26,9,47.0,67.0
0-14,2020-08-27,9,39.0,56.0
0-14,2020-08-28,9,57.0,36.0
0-14,2020-08-29,9,32.0,31.0
0-14,2020-08-30,9,29.0,7.0
0-14,2020-08-31,9,51.0,33.0
0-14,2020-09-01,9,80.0,74.0
0-14,2020-09-02,9,51.0,72.0
0-14,2020-09-03,9,28.0,65.0
0-14,2020-09-04,9,32.0,39.0
0-14,2020-09-05,9,31.0,40.0
0-14,2020-09-06,9,33.0,9.0
0-14,2020-09-07,9,45.0,37.0
0-14,2020-09-08,9,40.0,53.0
0-14,2020-09-09,9,46.0,60.0
0-14,2020-09-10,9,44.0,47.0
0-14,2020-09-11,9,29.0,47.0
0-14,2020-09-12,9,37.0,49.0
0-14,2020-09-13,9,30.0,6.0
0-14,2020-09-14,9,43.0,43.0
0-14,2020-09-15,9,42.0,41.0
0-14,2020-09-16,9,23.0,11.0
0-14,2020-09-17,9,37.0,52.0
0-14,2020-09-18,9,47.0,51.0
0-14,2020-09-19,9,39.0,30.0
0-14,2020-09-20,9,49.0,15.0
0-14,2020-09-21,9,32.0,29.0
0-14,2020-09-22,9,30.0,45.0
0-14,2020-09-23,9,35.0,55.0
0-14,2020-09-24,9,35.0,43.0
0-14,2020-09-25,9,42.0,51.0
0-14,2020-09-26,9,43.0,34.0
0-14,2020-09-27,9,25.0,6.0
0-14,2020-09-28,9,39.0,40.0
0-14,2020-09-29,9,40.0,42.0
0-14,2020-09-30,9,46.0,54.0
0-14,2020-10-01,9,72.0,67.0
0-14,2020-10-02,9,40.0,59.0
0-14,2020-10-03,9,27.0,18.0
0-14,2020-10-04,9,27.0,9.0
0-14,2020-10-05,9,51.0,41.0
0-14,2020-10-06,9,54.0,59.0
0-14,2020-10-07,9,52.0,57.0
0-14,2020-10-08,9,35.0,54.0
0-14,2020-10-09,9,32.0,40.0
0-14,2020-10-10,9,65.0,15.0
0-14,2020-10-11,9,37.0,11.0
0-14,2020-10-12,9,53.0,49.0
0-14,2020-10-13,9,47.0,72.0
0-14,2020-10-14,9,45.0,58.0
0-14,2020-10-15,9,49.0,53.0
0-14,2020-10-16,9,50.0,57.0
0-14,2020-10-17,9,29.0,19.0
0-14,2020-10-18,9,48.0,7.0
0-14,2020-10-19,9,71.0,88.0
0-14,2020-10-20,9,92.0,70.0
0-14,2020-10-21,9,61.0,68.0
0-14,2020-10-22,9,58.0,73.0
0-14,2020-10-23,9,55.0,85.0
0-14,2020-10-24,9,37.0,41.0
0-14,2020-10-25,9,66.0,17.0
0-14,2020-10-26,9,57.0,71.0
0-14,2020-10-27,9,61.0,78.0
0-14,2020-10-28,9,50.0,68.0
0-14,2020-10-29,9,39.0,76.0
0-14,2020-10-30,9,36.0,49.0
0-14,2020-10-31,9,40.0,25.0
0-14,2020-11-01,9,62.0,8.0
0-14,2020-11-02,9,45.0,20.0
0-14,2020-11-03,9,78.0,84.0
0-14,2020-11-04,9,44.0,67.0
0-14,2020-11-05,9,45.0,63.0
0-14,2020-11-06,9,58.0,52.0
0-14,2020-11-07,9,55.0,34.0
0-14,2020-11-08,9,45.0,12.0
0-14,2020-11-09,9,73.0,85.0
0-14,2020-11-10,9,72.0,86.0
0-14,2020-11-11,9,55.0,80.0
0-14,2020-11-12,9,68.0,75.0
0-14,2020-11-13,9,36.0,61.0
0-14,2020-11-14,9,48.0,39.0
0-14,2020-11-15,9,48.0,9.0
0-14,2020-11-16,9,49.0,9.0
0-14,2020-11-17,9,79.0,79.0
0-14,2020-11-18,9,67.0,75.0
0-14,2020-11-19,9,56.0,74.0
0-14,2020-11-20,9,106.0,73.0
0-14,2020-11-21,9,72.0,46.0
0-14,2020-11-22,9,66.0,16.0
0-14,2020-11-23,9,103.0,91.0
0-14,2020-11-24,9,82.0,96.0
0-14,2020-11-25,9,107.0,85.0
0-14,2020-11-26,9,75.0,101.0
0-14,2020-11-27,9,91.0,112.0
0-14,2020-11-28,9,88.0,78.0
0-14,2020-11-29,9,94.0,26.0
0-14,2020-11-30,9,158.0,150.0
0-14,2020-12-01,9,174.0,141.0
0-14,2020-12-02,9,159.0,152.0
0-14,2020-12-03,9,143.0,162.0
0-14,2020-12-04,9,144.0,189.0
0-14,2020-12-05,9,159.0,103.0
0-14,2020-12-06,9,113.0,40.0
0-14,2020-12-07,9,198.0,218.0
0-14,2020-12-08,9,196.0,214.0
0-14,2020-12-09,9,197.0,216.0
0-14,2020-12-10,9,228.0,217.0
0-14,2020-12-11,9,143.0,192.0
0-14,2020-12-12,9,149.0,110.0
0-14,2020-12-13,9,109.0,27.0
0-14,2020-12-14,9,194.0,201.0
0-14,2020-12-15,9,166.0,224.0
0-14,2020-12-16,9,183.0,204.0
0-14,2020-12-17,9,170.0,193.0
0-14,2020-12-18,9,149.0,201.0
0-14,2020-12-19,9,127.0,111.0
0-14,2020-12-20,9,146.0,17.0
0-14,2020-12-21,9,166.0,200.0
0-14,2020-12-22,9,159.0,233.0
0-14,2020-12-23,9,156.0,186.0
0-14,2020-12-24,9,151.0,200.0
0-14,2020-12-25,9,120.0,23.0
0-14,2020-12-26,9,133.0,78.0
0-14,2020-12-27,9,122.0,37.0
0-14,2020-12-28,9,209.0,238.0
0-14,2020-12-29,9,174.0,231.0
0-14,2020-12-30,9,162.0,237.0
0-14,2020-12-31,9,154.0,215.0
15-59,2020-02-19,9,0.0,0.0
15-59,2020-02-22,9,1.0,0.0
15-59,2020-02-23,9,1.0,0.0
15-59,2020-02-25,9,0.0,0.0
15-59,2020-02-26,9,1.0,0.0
15-59,2020-02-27,9,0.0,2.0
15-59,2020-02-28,9,2.0,0.0
15-59,2020-02-29,9,2.0,0.0
15-59,2020-03-01,9,2.0,0.0
15-59,2020-03-02,9,4.0,0.0
15-59,2020-03-03,9,2.0,0.0
15-59,2020-03-04,9,3.0,2.0
15-59,2020-03-05,9,0.0,1.0
15-59,2020-03-06,9,5.0,0.0
15-59,2020-03-07,9,8.0,1.0
15-59,2020-03-08,9,6.0,1.0
15-59,2020-03-09,9,13.0,0.0
15-59,2020-03-10,9,23.0,2.0
15-59,2020-03-11,9,23.0,14.0
15-59,2020-03-12,9,17.0,14.0
15-59,2020-03-13,9,25.0,23.0
15-59,2020-03-14,9,33.0,23.0
15-59,2020-03-15,9,29.0,17.0
15-59,2020-03-16,9,35.0,22.0
