age_group,date,state,onsets,reported
0-14,2020-02-19,19,0.0,0.0
0-14,2020-02-22,19,0.0,0.0
0-14,2020-02-23,19,0.0,0.0
0-14,2020-02-25,19,0.0,0.0
0-14,2020-02-26,19,0.0,0.0
0-14,2020-02-27,19,0.0,0.0
0-14,2020-02-28,19,0.0,0.0
0-14,2020-02-29,19,0.0,0.0
0-14,2020-03-01,19,0.0,0.0
0-14,2020-03-02,19,0.0,0.0
0-14,2020-03-03,19,0.0,0.0
0-14,2020-03-04,19,0.0,0.0
0-14,2020-03-05,19,0.0,0.0
0-14,2020-03-06,19,0.0,0.0
0-14,2020-03-07,19,0.0,0.0
0-14,2020-03-08,19,0.0,0.0
0-14,2020-03-09,19,0.0,0.0
0-14,2020-03-10,19,0.0,0.0
0-14,2020-03-11,19,0.0,0.0
0-14,2020-03-12,19,0.0,0.0
0-14,2020-03-13,19,0.0,0.0
0-14,2020-03-14,19,0.0,0.0
0-14,2020-03-15,19,0.0,0.0
0-14,2020-03-16,19,0.0,0.0
0-14,2020-03-17,19,0.0,0.0
0-14,2020-03-18,19,0.0,0.0
0-14,2020-03-19,19,0.0,0.0
0-14,2020-03-20,19,0.0,0.0
0-14,2020-03-21,19,0.0,0.0
0-14,2020-03-22,19,0.0,0.0
0-14,2020-03-23,19,0.0,0.0
0-14,2020-03-24,19,0.0,0.0
0-14,2020-03-25,19,0.0,0.0
0-14,2020-03-26,19,0.0,0.0
0-14,2020-03-27,19,0.0,0.0
0-14,2020-03-28,19,0.0,0.0
0-14,2020-03-29,19,0.0,0.0
0-14,2020-03-30,19,0.0,0.0
0-14,2020-03-31,19,0.0,0.0
0-14,2020-04-01,19,0.0,0.0
0-14,2020-04-02,19,0.0,0.0
0-14,2020-04-03,19,0.0,0.0
0-14,2020-04-04,19,0.0,0.0
0-14,2020-04-05,19,0.0,0.0
0-14,2020-04-06,19,0.0,0.0
0-14,2020-04-07,19,0.0,0.0
0-14,2020-04-08,19,0.0,0.0
0-14,2020-04-09,19,0.0,0.0
0-14,2020-04-10,19,0.0,0.0
0-14,2020-04-11,19,0.0,0.0
0-14,2020-04-12,19,0.0,0.0
0-14,2020-04-13,19,0.0,0.0
0-14,2020-04-14,19,0.0,0.0
0-14,2020-04-15,19,0.0,0.0
0-14,2020-04-16,19,0.0,0.0
0-14,2020-04-17,19,0.0,0.0
0-14,2020-04-18,19,0.0,0.0
0-14,2020-04-19,19,0.0,0.0
0-14,2020-04-20,19,0.0,0.0
0-14,2020-04-21,19,0.0,0.0
0-14,2020-04-22,19,1.0,1.0
0-14,2020-04-23,19,1.0,0.0
0-14,2020-04-24,19,0.0,0.0
0-14,2020-04-25,19,2.0,0.0
0-14,2020-04-26,19,1.0,0.0
0-14,2020-04-27,19,0.0,2.0
0-14,2020-04-28,19,0.0,0.0
0-14,2020-04-29,19,1.0,0.0
0-14,2020-04-30,19,0.0,1.0
0-14,2020-05-01,19,4.0,0.0
0-14,2020-05-02,19,0.0,2.0
0-14,2020-05-03,19,0.0,1.0
0-14,2020-05-04,19,3.0,4.0
0-14,2020-05-05,19,1.0,0.0
0-14,2020-05-06,19,0.0,0.0
0-14,2020-05-07,19,0.0,0.0
0-14,2020-05-08,19,0.0,0.0
0-14,2020-05-09,19,1.0,0.0
0-14,2020-05-10,19,1.0,1.0
0-14,2020-05-11,19,1.0,3.0
0-14,2020-05-12,19,5.0,3.0
0-14,2020-05-13,19,1.0,5.0
0-14,2020-05-14,19,0.0,0.0
0-14,2020-05-15,19,1.0,0.0
0-14,2020-05-16,19,2.0,3.0
0-14,2020-05-17,19,3.0,0.0
0-14,2020-05-18,19,4.0,3.0
0-14,2020-05-19,19,0.0,3.0
0-14,2020-05-20,19,0.0,1.0
0-14,2020-05-21,19,2.0,0.0
0-14,2020-05-22,19,0.0,1.0
0-14,2020-05-23,19,2.0,0.0
0-14,2020-05-24,19,0.0,1.0
0-14,2020-05-25,19,3.0,1.0
0-14,2020-05-26,19,0.0,2.0
0-14,2020-05-27,19,0.0,0.0
0-14,2020-05-28,19,0.0,2.0
0-14,2020-05-29,19,0.0,0.0
0-14,2020-05-30,19,1.0,0.0
0-14,2020-05-31,19,2.0,1.0
0-14,2020-06-01,19,0.0,1.0
0-14,2020-06-02,19,3.0,4.0
0-14,2020-06-03,19,2.0,0.0
0-14,2020-06-04,19,4.0,4.0
0-14,2020-06-05,19,5.0,2.0
0-14,2020-06-06,19,3.0,4.0
0-14,2020-06-07,19,3.0,0.0
0-14,2020-06-08,19,6.0,3.0
0-14,2020-06-09,19,3.0,6.0
0-14,2020-06-10,19,3.0,6.0
0-14,2020-06-11,19,4.0,2.0
0-14,2020-06-12,19,12.0,8.0
0-14,2020-06-13,19,9.0,10.0
0-14,2020-06-14,19,3.0,2.0
0-14,2020-06-15,19,5.0,6.0
0-14,2020-06-16,19,3.0,3.0
0-14,2020-06-17,19,2.0,6.0
0-14,2020-06-18,19,2.0,1.0
0-14,2020-06-19,19,2.0,0.0
0-14,2020-06-20,19,6.0,2.0
0-14,2020-06-21,19,2.0,2.0
0-14,2020-06-22,19,11.0,3.0
0-14,2020-06-23,19,5.0,4.0
0-14,2020-06-24,19,4.0,7.0
0-14,2020-06-25,19,8.0,7.0
0-14,2020-06-26,19,7.0,10.0
0-14,2020-06-27,19,8.0,8.0
0-14,2020-06-28,19,7.0,5.0
0-14,2020-06-29,19,9.0,9.0
0-14,2020-06-30,19,3.0,5.0
0-14,2020-07-01,19,4.0,11.0
0-14,2020-07-02,19,8.0,6.0
0-14,2020-07-03,19,6.0,4.0
0-14,2020-07-04,19,5.0,5.0
0-14,2020-07-05,19,3.0,3.0
0-14,2020-07-06,19,7.0,7.0
0-14,2020-07-07,19,9.0,2.0
0-14,2020-07-08,19,8.0,12.0
0-14,2020-07-09,19,6.0,10.0
0-14,2020-07-10,19,9.0,4.0
0-14,2020-07-11,19,0.0,2.0
0-14,2020-07-12,19,11.0,3.0
0-14,2020-07-13,19,10.0,12.0
0-14,2020-07-14,19,2.0,7.0
0-14,2020-07-15,19,2.0,4.0
0-14,2020-07-16,19,9.0,7.0
0-14,2020-07-17,19,1.0,5.0
0-14,2020-07-18,19,5.0,5.0
0-14,2020-07-19,19,11.0,4.0
0-14,2020-07-20,19,6.0,9.0
0-14,2020-07-21,19,8.0,8.0
0-14,2020-07-22,19,4.0,4.0
0-14,2020-07-23,19,2.0,7.0
0-14,2020-07-24,19,3.0,5.0
0-14,2020-07-25,19,8.0,7.0
0-14,2020-07-26,19,2.0,6.0
0-14,2020-07-27,19,1.0,1.0
0-14,2020-07-28,19,3.0,4.0
0-14,2020-07-29,19,6.0,2.0
0-14,2020-07-30,19,5.0,3.0
0-14,2020-07-31,19,1.0,3.0
0-14,2020-08-01,19,8.0,3.0
0-14,2020-08-02,19,3.0,3.0
0-14,2020-08-03,19,8.0,8.0
0-14,2020-08-04,19,3.0,7.0
0-14,2020-08-05,19,2.0,5.0
0-14,2020-08-06,19,7.0,3.0
0-14,2020-08-07,19,3.0,4.0
0-14,2020-08-08,19,5.0,3.0
0-14,2020-08-09,19,3.0,2.0
0-14,2020-08-10,19,4.0,3.0
0-14,2020-08-11,19,4.0,9.0
0-14,2020-08-12,19,7.0,2.0
0-14,2020-08-13,19,5.0,5.0
0-14,2020-08-14,19,5.0,4.0
0-14,2020-08-15,19,0.0,1.0
0-14,2020-08-16,19,8.0,3.0
0-14,2020-08-17,19,6.0,7.0
0-14,2020-08-18,19,3.0,4.0
0-14,2020-08-19,19,6.0,10.0
0-14,2020-08-20,19,8.0,2.0
0-14,2020-08-21,19,1.0,5.0
0-14,2020-08-22,19,7.0,1.0
0-14,2020-08-23,19,3.0,1.0
0-14,2020-08-24,19,10.0,9.0
0-14,2020-08-25,19,5.0,9.0
0-14,2020-08-26,19,9.0,10.0
0-14,2020-08-27,19,4.0,4.0
0-14,2020-08-28,19,3.0,5.0
0-14,2020-08-29,19,5.0,4.0
0-14,2020-08-30,19,2.0,3.0
0-14,2020-08-31,19,5.0,6.0
0-14,2020-09-01,19,7.0,8.0
0-14,2020-09-02,19,11.0,9.0
0-14,2020-09-03,19,7.0,3.0
0-14,2020-09-04,19,5.0,12.0
0-14,2020-09-05,19,7.0,4.0
0-14,2020-09-06,19,3.0,3.0
0-14,2020-09-07,19,9.0,6.0
0-14,2020-09-08,19,3.0,11.0
0-14,2020-09-09,19,2.0,6.0
0-14,2020-09-10,19,9.0,7.0
0-14,2020-09-11,19,3.0,1.0
0-14,2020-09-12,19,3.0,6.0
0-14,2020-09-13,19,9.0,3.0
0-14,2020-09-14,19,9.0,9.0
0-14,2020-09-15,19,9.0,6.0
0-14,2020-09-16,19,6.0,5.0
0-14,2020-09-17,19,8.0,15.0
0-14,2020-09-18,19,8.0,8.0
0-14,2020-09-19,19,10.0,3.0
0-14,2020-09-20,19,9.0,2.0
0-14,2020-09-21,19,5.0,8.0
0-14,2020-09-22,19,7.0,6.0
0-14,2020-09-23,19,1.0,9.0
0-14,2020-09-24,19,6.0,16.0
0-14,2020-09-25,19,8.0,5.0
0-14,2020-09-26,19,6.0,5.0
0-14,2020-09-27,19,7.0,1.0
0-14,2020-09-28,19,9.0,8.0
0-14,2020-09-29,19,5.0,2.0
0-14,2020-09-30,19,4.0,8.0
0-14,2020-10-01,19,9.0,12.0
0-14,2020-10-02,19,9.0,2.0
0-14,2020-10-03,19,9.0,12.0
0-14,2020-10-04,19,4.0,4.0
0-14,2020-10-05,19,11.0,6.0
0-14,2020-10-06,19,14.0,9.0
0-14,2020-10-07,19,6.0,12.0
0-14,2020-10-08,19,7.0,9.0
0-14,2020-10-09,19,2.0,8.0
0-14,2020-10-10,19,8.0,5.0
0-14,2020-10-11,19,9.0,6.0
0-14,2020-10-12,19,10.0,8.0
0-14,2020-10-13,19,7.0,9.0
0-14,2020-10-14,19,3.0,6.0
0-14,2020-10-15,19,4.0,7.0
0-14,2020-10-16,19,8.0,11.0
0-14,2020-10-17,19,6.0,2.0
0-14,2020-10-18,19,4.0,6.0
0-14,2020-10-19,19,5.0,2.0
0-14,2020-10-20,19,8.0,7.0
0-14,2020-10-21,19,4.0,5.0
0-14,2020-10-22,19,6.0,5.0
0-14,2020-10-23,19,5.0,10.0
0-14,2020-10-24,19,12.0,6.0
0-14,2020-10-25,19,10.0,0.0
0-14,2020-10-26,19,7.0,10.0
0-14,2020-10-27,19,3.0,8.0
0-14,2020-10-28,19,8.0,10.0
0-14,2020-10-29,19,4.0,10.0
0-14,2020-10-30,19,2.0,3.0
0-14,2020-10-31,19,6.0,4.0
0-14,2020-11-01,19,14.0,3.0
0-14,2020-11-02,19,10.0,8.0
0-14,2020-11-03,19,11.0,6.0
0-14,2020-11-04,19,10.0,13.0
0-14,2020-11-05,19,6.0,7.0
0-14,2020-11-06,19,10.0,12.0
0-14,2020-11-07,19,8.0,5.0
0-14,2020-11-08,19,6.0,7.0
0-14,2020-11-09,19,6.0,9.0
0-14,2020-11-10,19,6.0,8.0
0-14,2020-11-11,19,9.0,11.0
0-14,2020-11-12,19,6.0,7.0
0-14,2020-11-13,19,4.0,7.0
0-14,2020-11-14,19,6.0,4.0
0-14,2020-11-15,19,8.0,6.0
0-14,2020-11-16,19,3.0,2.0
0-14,2020-11-17,19,8.0,6.0
0-14,2020-11-18,19,8.0,8.0
0-14,2020-11-19,19,5.0,9.0
0-14,2020-11-20,19,11.0,8.0
0-14,2020-11-21,19,5.0,3.0
0-14,2020-11-22,19,4.0,10.0
0-14,2020-11-23,19,8.0,7.0
0-14,2020-11-24,19,3.0,9.0
0-14,2020-11-25,19,11.0,8.0
0-14,2020-11-26,19,7.0,6.0
0-14,2020-11-27,19,4.0,7.0
